t,fund_prevalence,exit_rate,punish_rate,enforcer_punish_share_step,sigma,pi_reward,base_opp,exit_threshold,seed,regime,regime_column
220,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
221,0.0790513833992094,0.2771428571428571,0.0085714285714285,0.6666666666666666,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
222,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
223,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
224,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
225,0.0790513833992094,0.2771428571428571,0.0085714285714285,0.6666666666666666,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
226,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
227,0.0790513833992094,0.2771428571428571,0.0028571428571428,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
228,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
229,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
230,0.0790513833992094,0.2771428571428571,0.0057142857142857,0.5,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
231,0.0790513833992094,0.2771428571428571,0.0028571428571428,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
232,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
233,0.0790513833992094,0.2771428571428571,0.0057142857142857,0.5,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
234,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
235,0.0790513833992094,0.2771428571428571,0.0085714285714285,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
236,0.0790513833992094,0.2771428571428571,0.0085714285714285,0.6666666666666666,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
237,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
238,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
239,0.0790513833992094,0.2771428571428571,0.0028571428571428,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
240,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
241,0.0790513833992094,0.2771428571428571,0.0114285714285714,0.75,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
242,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
243,0.0790513833992094,0.2771428571428571,0.0028571428571428,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
244,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
245,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
246,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
247,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
248,0.0790513833992094,0.2771428571428571,0.0114285714285714,0.5,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
249,0.0790513833992094,0.2771428571428571,0.0114285714285714,0.5,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
250,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
251,0.0790513833992094,0.2771428571428571,0.0085714285714285,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
252,0.0790513833992094,0.2771428571428571,0.0028571428571428,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
253,0.0790513833992094,0.2771428571428571,0.0028571428571428,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
254,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
255,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
256,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
257,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
258,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
259,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
260,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
261,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
262,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
263,0.0790513833992094,0.2771428571428571,0.0085714285714285,0.6666666666666666,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
264,0.0790513833992094,0.2771428571428571,0.0057142857142857,0.5,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
265,0.0790513833992094,0.2771428571428571,0.0085714285714285,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
266,0.0790513833992094,0.2771428571428571,0.0085714285714285,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
267,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
268,0.0790513833992094,0.2771428571428571,0.0085714285714285,0.3333333333333333,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
269,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
270,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
271,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
272,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
273,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
274,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
275,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
276,0.0790513833992094,0.2771428571428571,0.0114285714285714,0.75,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
277,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
278,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
279,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
280,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
281,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
282,0.0790513833992094,0.2771428571428571,0.0085714285714285,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
283,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
284,0.0790513833992094,0.2771428571428571,0.0114285714285714,0.5,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
285,0.0790513833992094,0.2771428571428571,0.0114285714285714,0.6,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
286,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
287,0.0790513833992094,0.2771428571428571,0.0057142857142857,0.5,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
288,0.0790513833992094,0.2771428571428571,0.0057142857142857,0.5,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
289,0.0790513833992094,0.2771428571428571,0.0028571428571428,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
290,0.0790513833992094,0.2771428571428571,0.0114285714285714,0.75,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
291,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
292,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
293,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
294,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
295,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
296,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
297,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
298,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
299,0.0790513833992094,0.2771428571428571,0.0057142857142857,0.5,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
300,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
301,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
302,0.0790513833992094,0.2771428571428571,0.0028571428571428,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
303,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
304,0.0790513833992094,0.2771428571428571,0.0057142857142857,0.5,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
305,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
306,0.0790513833992094,0.2771428571428571,0.0028571428571428,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
307,0.0790513833992094,0.2771428571428571,0.0085714285714285,0.6666666666666666,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
308,0.0790513833992094,0.2771428571428571,0.0114285714285714,0.5,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
309,0.0790513833992094,0.2771428571428571,0.0057142857142857,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
310,0.0790513833992094,0.2771428571428571,0.0085714285714285,0.6666666666666666,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
311,0.0790513833992094,0.2771428571428571,0.0028571428571428,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
312,0.0790513833992094,0.2771428571428571,0.0057142857142857,0.5,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
313,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
314,0.0790513833992094,0.2771428571428571,0.0028571428571428,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
315,0.0790513833992094,0.2771428571428571,0.0085714285714285,0.6666666666666666,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
316,0.0790513833992094,0.2771428571428571,0.0028571428571428,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
317,0.0790513833992094,0.2771428571428571,0.0028571428571428,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
318,0.0790513833992094,0.2771428571428571,0.0057142857142857,0.5,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
319,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
320,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
321,0.0790513833992094,0.2771428571428571,0.0085714285714285,0.3333333333333333,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
322,0.0790513833992094,0.2771428571428571,0.0085714285714285,0.6666666666666666,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
323,0.0790513833992094,0.2771428571428571,0.0085714285714285,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
324,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
325,0.0790513833992094,0.2771428571428571,0.0085714285714285,0.6666666666666666,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
326,0.0790513833992094,0.2771428571428571,0.0085714285714285,0.6666666666666666,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
327,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
328,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
329,0.0790513833992094,0.2771428571428571,0.0085714285714285,0.6666666666666666,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
330,0.0790513833992094,0.2771428571428571,0.0057142857142857,0.5,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
331,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
332,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
333,0.0790513833992094,0.2771428571428571,0.0085714285714285,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
334,0.0790513833992094,0.2771428571428571,0.0028571428571428,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
335,0.0790513833992094,0.2771428571428571,0.0085714285714285,0.6666666666666666,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
336,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
337,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
338,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
339,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
340,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
341,0.0790513833992094,0.2771428571428571,0.0028571428571428,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
342,0.0790513833992094,0.2771428571428571,0.0085714285714285,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
343,0.0790513833992094,0.2771428571428571,0.0028571428571428,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
344,0.0790513833992094,0.2771428571428571,0.0085714285714285,0.6666666666666666,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
345,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
346,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
347,0.0790513833992094,0.2771428571428571,0.0085714285714285,0.6666666666666666,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
348,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
349,0.0790513833992094,0.2771428571428571,0.0114285714285714,0.75,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
350,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
351,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
352,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
353,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
354,0.0790513833992094,0.2771428571428571,0.0085714285714285,0.6666666666666666,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
355,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
356,0.0790513833992094,0.2771428571428571,0.0085714285714285,0.6666666666666666,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
357,0.0790513833992094,0.2771428571428571,0.0085714285714285,0.6666666666666666,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
358,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
359,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
360,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
361,0.0790513833992094,0.2771428571428571,0.0085714285714285,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
362,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
363,0.0790513833992094,0.2771428571428571,0.0085714285714285,0.3333333333333333,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
364,0.0790513833992094,0.2771428571428571,0.0028571428571428,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
365,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
366,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
367,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
368,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
369,0.0790513833992094,0.2771428571428571,0.0057142857142857,0.5,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
370,0.0790513833992094,0.2771428571428571,0.0085714285714285,0.6666666666666666,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
371,0.0790513833992094,0.2771428571428571,0.0085714285714285,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
372,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
373,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
374,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
375,0.0790513833992094,0.2771428571428571,0.0085714285714285,0.6666666666666666,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
376,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
377,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
378,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
379,0.0790513833992094,0.2771428571428571,0.0085714285714285,0.6666666666666666,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
380,0.0790513833992094,0.2771428571428571,0.0085714285714285,0.6666666666666666,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
381,0.0790513833992094,0.2771428571428571,0.0057142857142857,0.5,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
382,0.0790513833992094,0.2771428571428571,0.0085714285714285,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
383,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
384,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
385,0.0790513833992094,0.2771428571428571,0.0057142857142857,0.5,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
386,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
387,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
388,0.0790513833992094,0.2771428571428571,0.0028571428571428,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
389,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
390,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
391,0.0790513833992094,0.2771428571428571,0.0085714285714285,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
392,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
393,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
394,0.0790513833992094,0.2771428571428571,0.0028571428571428,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
395,0.0790513833992094,0.2771428571428571,0.0085714285714285,0.3333333333333333,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
396,0.0790513833992094,0.2771428571428571,0.0114285714285714,0.5,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
397,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
398,0.0790513833992094,0.2771428571428571,0.0085714285714285,0.3333333333333333,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
399,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
400,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
401,0.0790513833992094,0.2771428571428571,0.0057142857142857,0.5,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
402,0.0790513833992094,0.2771428571428571,0.0057142857142857,0.5,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
403,0.0790513833992094,0.2771428571428571,0.0114285714285714,0.5,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
404,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
405,0.0790513833992094,0.2771428571428571,0.0057142857142857,0.5,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
406,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
407,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
408,0.0790513833992094,0.2771428571428571,0.0028571428571428,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
409,0.0790513833992094,0.2771428571428571,0.0114285714285714,0.75,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
410,0.0790513833992094,0.2771428571428571,0.0114285714285714,0.75,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
411,0.0790513833992094,0.2771428571428571,0.0114285714285714,0.5,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
412,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
413,0.0790513833992094,0.2771428571428571,0.0057142857142857,0.5,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
414,0.0790513833992094,0.2771428571428571,0.0057142857142857,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
415,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
416,0.0790513833992094,0.2771428571428571,0.0028571428571428,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
417,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
418,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
419,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
420,0.0790513833992094,0.2771428571428571,0.0028571428571428,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
421,0.0790513833992094,0.2771428571428571,0.0114285714285714,0.5,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
422,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
423,0.0790513833992094,0.2771428571428571,0.0085714285714285,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
424,0.0790513833992094,0.2771428571428571,0.0085714285714285,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
425,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
426,0.0790513833992094,0.2771428571428571,0.0085714285714285,0.6666666666666666,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
427,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
428,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
429,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
430,0.0790513833992094,0.2771428571428571,0.0028571428571428,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
431,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
432,0.0790513833992094,0.2771428571428571,0.0057142857142857,1.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
433,0.0790513833992094,0.2771428571428571,0.0085714285714285,0.6666666666666666,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
434,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
435,0.0790513833992094,0.2771428571428571,0.0057142857142857,0.5,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
436,0.0790513833992094,0.2771428571428571,0.0057142857142857,0.5,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
437,0.0790513833992094,0.2771428571428571,0.0057142857142857,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
438,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
439,0.0790513833992094,0.2771428571428571,0.0028571428571428,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
440,0.0790513833992094,0.2771428571428571,0.0,0.0,0.75,0.05,1.5,-1.0,1,MIXED,regime_hier
